image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,96595912,15,127,2.16,47774.0,13
bat-10_binary.npy,96595912,15,389,8.31,50359.0,13
bottle-01_binary.npy,96595912,15,36,2.74,3900.0,13
cattle-10_binary.npy,96595912,15,439,8.47,112601.0,18
cellular_phone-10_binary.npy,96595912,15,64,1.97,48081.0,13
crown-10_binary.npy,96595912,15,101,1.11,7824.0,16
cup-10_binary.npy,96595912,15,171,2.91,40912.0,13
device2-10_binary.npy,96595912,15,533,12.69,75075.0,16
device7-10_binary.npy,96595912,15,763,20.0,93173.0,19
elephant-10_binary.npy,96595912,15,257,5.17,40246.0,13
fly-10_binary.npy,96595912,15,409,5.4,36441.0,16
hat-10_binary.npy,96595912,15,50,0.98,12237.0,13
horse-10_binary.npy,96595912,15,466,7.52,27937.0,16
horseshoe-10_binary.npy,96595912,15,44,0.45,1781.0,13
jar-10_binary.npy,96595912,15,290,7.15,97860.0,13
key-10_binary.npy,96595912,15,136,2.65,20579.0,13
lizzard-10_binary.npy,96595912,15,424,6.83,56340.0,15
pencil-10_binary.npy,96595912,15,58,2.19,11131.0,13
personal_car-10_binary.npy,96595912,15,152,2.84,34524.0,13
tree-10_binary.npy,96595912,15,114,2.17,14485.0,13
