image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Bone-10_binary.npy,34669232,20,411,19.29,27270.0,9
Comma-10_binary.npy,34669232,20,265,27.29,66119.0,9
Glas-10_binary.npy,34669232,20,358,22.87,48115.0,9
HCircle-10_binary.npy,34669232,20,200,16.23,47044.0,9
Heart-10_binary.npy,34669232,20,447,35.41,99479.0,9
Misk-10_binary.npy,34669232,20,430,40.12,88111.0,9
apple-10_binary.npy,34669232,20,212,11.88,25897.0,14
bat-10_binary.npy,34669232,20,429,28.57,49959.0,9
beetle-10_binary.npy,34669232,20,545,15.03,13220.0,9
bell-10_binary.npy,34669232,20,331,32.78,76365.0,9
