image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Actinidia_arguta.npy,90732194,20,694,92.81,434009.0,24
Amygdalus_communis.npy,90732194,20,285,29.6,116696.0,7
Caragana_arborescens.npy,90732194,20,146,5.14,35159.0,10
Carya_ovata.npy,90732194,20,889,98.65,1141772.0,15
Celtis_occidentalis.npy,90732194,20,610,66.82,401397.0,25
