image_name,rectangle_count,execution_time_sec
fountain-19_binary.npy,484,0.01
frog-10_binary.npy,1015,0.02
frog-17_binary.npy,994,0.02
frog-1_binary.npy,1061,0.02
frog-7_binary.npy,1302,0.02
guitar-10_binary.npy,1502,0.03
guitar-12_binary.npy,763,0.01
guitar-17_binary.npy,1199,0.02
guitar-8_binary.npy,857,0.02
hammer-11_binary.npy,251,0.01
hammer-12_binary.npy,245,0.01
hammer-17_binary.npy,391,0.01
hammer-9_binary.npy,251,0.01
hat-12_binary.npy,350,0.01
hat-17_binary.npy,436,0.01
hat-1_binary.npy,719,0.09
hat-6_binary.npy,137,0.0
horse-14_binary.npy,4373,0.09
horse-16_binary.npy,3776,0.07
horse-18_binary.npy,1754,0.03
horse-5_binary.npy,1490,0.03
horseshoe-17_binary.npy,379,0.01
horseshoe-5_binary.npy,512,0.01
horseshoe-8_binary.npy,192,0.0
horseshoe-9_binary.npy,368,0.01
jar-13_binary.npy,1506,0.03
jar-16_binary.npy,1823,0.12
jar-3_binary.npy,1123,0.02
jar-5_binary.npy,829,0.03
key-13_binary.npy,796,0.01
key-20_binary.npy,628,0.01
key-3_binary.npy,595,0.01
key-8_binary.npy,646,0.01
lizzard-11_binary.npy,1795,0.03
lizzard-13_binary.npy,1920,0.04
lizzard-3_binary.npy,1367,0.03
lizzard-4_binary.npy,1338,0.03
lmfish-11_binary.npy,1292,0.03
lmfish-13_binary.npy,610,0.01
lmfish-1_binary.npy,1844,0.04
lmfish-2_binary.npy,2317,0.04
octopus-16_binary.npy,1742,0.03
octopus-17_binary.npy,1394,0.03
octopus-4_binary.npy,1505,0.03
octopus-8_binary.npy,1600,0.03
pencil-14_binary.npy,248,0.01
pencil-15_binary.npy,424,0.01
pencil-18_binary.npy,547,0.01
pencil-3_binary.npy,377,0.01
personal_car-12_binary.npy,668,0.01
personal_car-17_binary.npy,824,0.02
personal_car-4_binary.npy,535,0.01
personal_car-9_binary.npy,753,0.01
pocket-10_binary.npy,575,0.01
pocket-11_binary.npy,5087,0.1
pocket-13_binary.npy,972,0.02
pocket-7_binary.npy,791,0.01
rat-03_binary.npy,916,0.02
rat-06_binary.npy,925,0.02
rat-08_binary.npy,854,0.02
rat-14_binary.npy,936,0.02
ray-16_binary.npy,1555,0.03
ray-2_binary.npy,1514,0.03
ray-5_binary.npy,965,0.02
ray-9_binary.npy,1932,0.04
sea_snake-10_binary.npy,436,0.14
sea_snake-11_binary.npy,1361,0.03
sea_snake-15_binary.npy,1359,0.03
sea_snake-2_binary.npy,916,0.02
shapedata_binary.npy,5882,0.25
shoe-18_binary.npy,748,0.01
shoe-19_binary.npy,837,0.02
shoe-3_binary.npy,865,0.02
shoe-4_binary.npy,702,0.01
spoon-14_binary.npy,457,0.09
spoon-16_binary.npy,739,0.01
spoon-5_binary.npy,627,0.01
spoon-7_binary.npy,627,0.01
spring-11_binary.npy,1052,0.02
spring-16_binary.npy,1134,0.02
spring-19_binary.npy,1610,0.03
spring-7_binary.npy,1687,0.03
stef-02_binary.npy,458,0.01
stef-11_binary.npy,289,0.01
stef-16_binary.npy,218,0.0
stef-19_binary.npy,279,0.01
teddy-02_binary.npy,768,0.01
teddy-06_binary.npy,790,0.01
teddy-17_binary.npy,798,0.02
teddy-20_binary.npy,865,0.02
tree-12_binary.npy,492,0.1
tree-15_binary.npy,613,0.01
tree-6_binary.npy,898,0.02
tree-8_binary.npy,1398,0.03
truck-03_binary.npy,250,0.0
truck-08_binary.npy,216,0.0
truck-13_binary.npy,276,0.01
truck-20_binary.npy,275,0.01
turtle-11_binary.npy,1142,0.02
turtle-13_binary.npy,1233,0.02
turtle-17_binary.npy,1008,0.02
turtle-8_binary.npy,1169,0.03
watch-12_binary.npy,501,0.01
watch-3_binary.npy,464,0.01
watch-6_binary.npy,489,0.01
watch-9_binary.npy,401,0.01
