image_name,rectangle_count,execution_time_sec
device3-18_binary.npy,874,0.04
device3-7_binary.npy,425,0.04
device4-13_binary.npy,418,0.04
device4-19_binary.npy,584,0.04
device4-1_binary.npy,361,0.04
device4-3_binary.npy,363,0.04
device5-10_binary.npy,569,0.04
device5-15_binary.npy,505,0.04
device5-18_binary.npy,556,0.04
device5-4_binary.npy,740,0.04
device6-13_binary.npy,975,0.04
device6-15_binary.npy,409,0.04
device6-6_binary.npy,377,0.04
device6-9_binary.npy,582,0.04
device7-14_binary.npy,1324,0.03
device7-16_binary.npy,1050,0.03
device7-19_binary.npy,937,0.03
device7-6_binary.npy,969,0.03
device8-15_binary.npy,521,0.04
device8-20_binary.npy,387,0.04
device8-6_binary.npy,446,0.04
device8-7_binary.npy,403,0.04
device9-10_binary.npy,403,0.04
device9-1_binary.npy,511,0.04
device9-5_binary.npy,785,0.04
device9-9_binary.npy,1034,0.04
dog-13_binary.npy,199,0.0
dog-17_binary.npy,219,0.0
dog-19_binary.npy,2040,0.03
dog-20_binary.npy,275,0.01
elephant-11_binary.npy,543,0.01
elephant-12_binary.npy,1203,0.06
elephant-17_binary.npy,264,0.01
elephant-7_binary.npy,754,0.06
face-12_binary.npy,189,0.01
face-14_binary.npy,185,0.01
face-5_binary.npy,194,0.01
face-7_binary.npy,191,0.01
fish-14_binary.npy,127,0.0
fish-15_binary.npy,75,0.0
fish-5_binary.npy,145,0.0
fish-7_binary.npy,198,0.0
flatfish-16_binary.npy,219,0.01
flatfish-18_binary.npy,223,0.01
flatfish-3_binary.npy,294,0.01
flatfish-6_binary.npy,220,0.01
fly-16_binary.npy,572,0.01
fly-19_binary.npy,431,0.0
fly-2_binary.npy,393,0.01
fly-7_binary.npy,530,0.01
fork-20_binary.npy,682,0.04
fork-4_binary.npy,253,0.04
fork-6_binary.npy,672,0.04
fork-8_binary.npy,578,0.04
fountain-03_binary.npy,157,0.01
fountain-04_binary.npy,158,0.01
fountain-08_binary.npy,163,0.01
fountain-19_binary.npy,150,0.01
frog-10_binary.npy,314,0.01
frog-17_binary.npy,307,0.01
frog-1_binary.npy,329,0.01
frog-7_binary.npy,403,0.01
guitar-10_binary.npy,417,0.03
guitar-12_binary.npy,227,0.01
guitar-17_binary.npy,357,0.02
guitar-8_binary.npy,247,0.01
hammer-11_binary.npy,182,0.01
hammer-12_binary.npy,156,0.01
hammer-17_binary.npy,209,0.01
hammer-9_binary.npy,99,0.01
hat-12_binary.npy,114,0.0
hat-17_binary.npy,130,0.0
hat-1_binary.npy,182,0.01
hat-6_binary.npy,70,0.0
horse-14_binary.npy,1348,0.09
horse-16_binary.npy,1181,0.09
horse-18_binary.npy,572,0.02
horse-5_binary.npy,551,0.01
horseshoe-17_binary.npy,116,0.0
horseshoe-5_binary.npy,243,0.0
horseshoe-8_binary.npy,105,0.0
horseshoe-9_binary.npy,116,0.0
jar-13_binary.npy,573,0.04
jar-16_binary.npy,644,0.03
jar-3_binary.npy,295,0.03
jar-5_binary.npy,304,0.03
key-13_binary.npy,211,0.01
key-20_binary.npy,168,0.01
key-3_binary.npy,160,0.01
key-8_binary.npy,164,0.01
lizzard-11_binary.npy,690,0.01
lizzard-13_binary.npy,699,0.02
lizzard-3_binary.npy,472,0.01
