image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Actinidia_arguta.npy,38523063,20,694,170.72,434009.0,9
Amygdalus_communis.npy,38523063,20,285,53.52,116696.0,9
Caragana_arborescens.npy,38523063,20,146,10.11,35159.0,9
Carya_ovata.npy,38523063,20,889,352.7,1141772.0,9
Celtis_occidentalis.npy,38523063,20,610,219.11,401397.0,9
Clematis_vitalba.npy,38523063,20,1021,215.96,481318.0,9
Cornus_alba.npy,38523063,20,1023,486.19,1243056.0,9
Cotoneaster_horizontalis.npy,38523063,20,117,8.07,20294.0,9
Euonymus_verrucosa.npy,38523063,20,383,66.01,174019.0,9
Ginkgo_biloba.npy,38523063,20,935,181.41,389064.0,9
