image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,99432092,15,127,12.07,47774.0,43
bat-10_binary.npy,99432092,15,389,30.03,50359.0,31
bottle-01_binary.npy,99432092,15,36,3.14,3900.0,18
cattle-10_binary.npy,99432092,15,431,53.29,112681.0,60
cellular_phone-10_binary.npy,99432092,15,64,9.75,48081.0,52
crown-10_binary.npy,99432092,15,102,4.45,7814.0,55
cup-10_binary.npy,99432092,15,174,14.18,40882.0,52
device2-10_binary.npy,99432092,15,538,49.55,75025.0,70
device7-10_binary.npy,99432092,15,817,78.12,92633.0,38
elephant-10_binary.npy,99432092,15,266,8.03,40156.0,20
fly-10_binary.npy,99432092,15,470,11.39,35831.0,21
hat-10_binary.npy,99432092,15,50,2.89,12237.0,37
horse-10_binary.npy,99432092,15,466,26.82,27937.0,47
horseshoe-10_binary.npy,99432092,15,44,1.0,1781.0,39
jar-10_binary.npy,99432092,15,290,36.48,97860.0,48
key-10_binary.npy,99432092,15,136,7.89,20579.0,27
lizzard-10_binary.npy,99432092,15,426,43.37,56320.0,48
pencil-10_binary.npy,99432092,15,58,5.17,11131.0,13
personal_car-10_binary.npy,99432092,15,152,7.77,34524.0,22
tree-10_binary.npy,99432092,15,114,4.11,14485.0,27
