image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,16029563,15,146,21.86,47584.0,35
bat-10_binary.npy,16029563,15,420,37.85,50049.0,24
bottle-01_binary.npy,16029563,15,37,3.96,3890.0,28
cattle-10_binary.npy,16029563,15,753,33.42,109461.0,13
cellular_phone-10_binary.npy,16029563,15,148,17.12,47241.0,13
crown-10_binary.npy,16029563,15,158,5.01,7254.0,26
cup-10_binary.npy,16029563,15,314,12.79,39482.0,13
device2-10_binary.npy,16029563,15,834,60.37,72065.0,20
device7-10_binary.npy,16029563,15,1089,58.97,89913.0,21
elephant-10_binary.npy,16029563,15,280,19.21,40016.0,25
fly-10_binary.npy,16029563,15,549,20.66,35041.0,25
hat-10_binary.npy,16029563,15,83,5.08,11907.0,16
horse-10_binary.npy,16029563,15,605,15.86,26547.0,13
horseshoe-10_binary.npy,16029563,15,66,0.9,1561.0,13
jar-10_binary.npy,16029563,15,435,28.91,96410.0,13
key-10_binary.npy,16029563,15,150,7.2,20439.0,15
lizzard-10_binary.npy,16029563,15,518,29.68,55400.0,20
pencil-10_binary.npy,16029563,15,58,6.77,11131.0,13
personal_car-10_binary.npy,16029563,15,155,22.42,34494.0,57
tree-10_binary.npy,16029563,15,128,4.9,14345.0,17
