image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,25925980,15,127,8.64,47774.0,40
bat-10_binary.npy,25925980,15,389,27.28,50359.0,45
bottle-01_binary.npy,25925980,15,36,3.93,3900.0,27
cattle-10_binary.npy,25925980,15,439,32.88,112601.0,64
cellular_phone-10_binary.npy,25925980,15,64,11.87,48081.0,56
crown-10_binary.npy,25925980,15,101,4.03,7824.0,60
cup-10_binary.npy,25925980,15,171,12.67,40912.0,56
device2-10_binary.npy,25925980,15,536,38.35,75045.0,52
device7-10_binary.npy,25925980,15,762,45.29,93183.0,64
elephant-10_binary.npy,25925980,15,260,8.9,40216.0,32
fly-10_binary.npy,25925980,15,412,16.97,36411.0,52
hat-10_binary.npy,25925980,15,50,3.36,12237.0,39
horse-10_binary.npy,25925980,15,468,21.05,27917.0,42
horseshoe-10_binary.npy,25925980,15,44,1.18,1781.0,34
jar-10_binary.npy,25925980,15,290,23.68,97860.0,54
key-10_binary.npy,25925980,15,136,4.81,20579.0,35
lizzard-10_binary.npy,25925980,15,426,32.11,56320.0,47
pencil-10_binary.npy,25925980,15,58,6.73,11131.0,13
personal_car-10_binary.npy,25925980,15,152,6.88,34524.0,25
tree-10_binary.npy,25925980,15,114,6.45,14485.0,41
