image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,59178873,8,127,3.0,47774.0,46
bat-10_binary.npy,59178873,8,390,8.94,50349.0,32
bottle-01_binary.npy,59178873,8,36,1.65,3900.0,34
cattle-10_binary.npy,59178873,8,440,12.41,112591.0,62
cellular_phone-10_binary.npy,59178873,8,64,4.64,48081.0,57
crown-10_binary.npy,59178873,8,102,1.85,7814.0,52
cup-10_binary.npy,59178873,8,171,4.61,40912.0,48
device2-10_binary.npy,59178873,8,536,12.81,75045.0,45
device7-10_binary.npy,59178873,8,764,17.55,93163.0,57
elephant-10_binary.npy,59178873,8,256,6.1,40256.0,56
fly-10_binary.npy,59178873,8,412,8.0,36411.0,52
hat-10_binary.npy,59178873,8,50,1.38,12237.0,46
horse-10_binary.npy,59178873,8,468,7.95,27917.0,39
horseshoe-10_binary.npy,59178873,8,44,0.45,1781.0,32
jar-10_binary.npy,59178873,8,290,8.75,97860.0,35
key-10_binary.npy,59178873,8,136,2.56,20579.0,26
lizzard-10_binary.npy,59178873,8,425,11.02,56330.0,53
pencil-10_binary.npy,59178873,8,58,2.51,11131.0,13
personal_car-10_binary.npy,59178873,8,152,3.29,34524.0,32
tree-10_binary.npy,59178873,8,114,2.1,14485.0,34
