image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,27949412,15,91,1.7,12551.0,13
Berberis_vulgaris.npy,27949412,15,203,3.96,45323.0,13
Betula_papyrifera.npy,27949412,15,1053,51.57,633226.0,18
Betula_pendula.npy,27949412,15,345,12.58,86704.0,13
Clematis_vitalba.npy,27949412,15,997,73.84,481558.0,34
Fallopia_aubertii.npy,27949412,15,343,11.48,117957.0,13
Frangula_alnus.npy,27949412,15,426,12.2,172838.0,13
Hedera_helixSTERILE.npy,27949412,15,1450,180.29,646858.0,18
Koelreuteria_paniculata.npy,27949412,15,752,21.28,380280.0,13
Laburnum_anagyroides.npy,27949412,15,262,5.84,87656.0,13
Physocarpus_opulifolius.npy,27949412,15,636,26.69,330853.0,13
Quercus_cerris.npy,27949412,15,1171,39.86,713439.0,13
Quercus_palustris.npy,27949412,15,1789,97.53,310352.0,26
Robinia_viscosa.npy,27949412,15,335,11.12,135949.0,13
Sorbus_intermedia.npy,27949412,15,952,46.58,651446.0,18
Syringa_chinensis.npy,27949412,15,350,15.15,114776.0,13
Tilia_cordata.npy,27949412,15,446,14.76,209135.0,13
Tilia_tomentosa.npy,27949412,15,1038,51.13,793778.0,13
Viburnum_rhytidophyllum.npy,27949412,15,584,35.51,612567.0,13
Zelkova_serrata.npy,27949412,15,916,47.24,756506.0,13
