image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Actinidia_arguta.npy,26981568,20,779,1002.16,433159.0,9
Amygdalus_communis.npy,26981568,20,285,146.27,116696.0,9
Caragana_arborescens.npy,26981568,20,150,22.54,35119.0,9
Carya_ovata.npy,26981568,20,924,1724.01,1141422.0,9
Celtis_occidentalis.npy,26981568,20,690,875.36,400597.0,9
Clematis_vitalba.npy,26981568,20,1182,997.15,479708.0,9
Cornus_alba.npy,26981568,20,1093,1795.08,1242356.0,9
Cotoneaster_horizontalis.npy,26981568,20,124,19.48,20224.0,9
Euonymus_verrucosa.npy,26981568,20,413,200.38,173719.0,9
Ginkgo_biloba.npy,26981568,20,1093,629.45,387484.0,9
