image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,79723041,15,200,14.74,47044.0,13
bat-10_binary.npy,79723041,15,429,19.68,49959.0,13
bottle-01_binary.npy,79723041,15,42,2.59,3840.0,13
cattle-10_binary.npy,79723041,15,753,42.61,109461.0,13
cellular_phone-10_binary.npy,79723041,15,148,16.72,47241.0,13
crown-10_binary.npy,79723041,15,182,3.61,7014.0,13
cup-10_binary.npy,79723041,15,314,14.37,39482.0,13
device2-10_binary.npy,79723041,15,835,39.67,72055.0,13
device7-10_binary.npy,79723041,15,1091,67.47,89893.0,13
elephant-10_binary.npy,79723041,15,328,26.98,39536.0,13
fly-10_binary.npy,79723041,15,573,20.91,34801.0,13
hat-10_binary.npy,79723041,15,87,3.93,11867.0,13
horse-10_binary.npy,79723041,15,605,21.13,26547.0,13
horseshoe-10_binary.npy,79723041,15,66,1.69,1561.0,13
jar-10_binary.npy,79723041,15,372,64.96,97040.0,25
key-10_binary.npy,79723041,15,162,8.4,20319.0,13
lizzard-10_binary.npy,79723041,15,561,34.08,54970.0,13
pencil-10_binary.npy,79723041,15,58,7.09,11131.0,13
personal_car-10_binary.npy,79723041,15,163,20.62,34414.0,35
tree-10_binary.npy,79723041,15,141,8.46,14215.0,13
