image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Actinidia_arguta.npy,78552192,20,694,127.25,434009.0,9
Amygdalus_communis.npy,78552192,20,285,35.28,116696.0,9
Caragana_arborescens.npy,78552192,20,146,8.53,35159.0,9
Carya_ovata.npy,78552192,20,889,311.39,1141772.0,9
Celtis_occidentalis.npy,78552192,20,610,105.17,401397.0,9
Clematis_vitalba.npy,78552192,20,1021,150.4,481318.0,9
Cornus_alba.npy,78552192,20,1023,313.52,1243056.0,9
Cotoneaster_horizontalis.npy,78552192,20,117,7.19,20294.0,9
Euonymus_verrucosa.npy,78552192,20,383,40.67,174019.0,9
Ginkgo_biloba.npy,78552192,20,935,128.97,389064.0,9
