image_name,rectangle_count,execution_time_sec
Hamamelis_japonica.npy,753,119.37
Hamamelis_virginiana.npy,603,61.52
Hedera_helixFERTILE.npy,1501,363.58
Hedera_helixSTERILE.npy,1427,209.66
Hibiscus_syriacus.npy,649,59.89
Hippophae_rhamnoides.npy,99,0.8
Humulus_lupulus.npy,2251,618.11
Hydrangea_petiolaris.npy,1188,310.71
Ilex_aquifolium.npy,330,8.29
Juglans_cinerea.npy,686,150.08
Juglans_nigra.npy,547,61.87
Juglans_regia.npy,742,157.29
Kerria_japonica.npy,557,30.85
Koelreuteria_paniculata.npy,725,74.6
Kolkwitzia_amabilis.npy,326,14.07
Laburnum_anagyroides.npy,262,6.95
Laurus_nobilis.npy,440,29.41
Lavandula_angustifolia.npy,64,0.3
Ledum_palustre.npy,95,0.6
Ligustrum_ovalifolium.npy,444,31.96
Ligustrum_vulgare.npy,205,4.34
Liquidambar_styraciflua.npy,2261,990.8
Liriodendron_tulipifera.npy,1049,197.74
Lonicera_henryi.npy,282,16.11
Lonicera_involucrata.npy,680,104.69
Lonicera_purpusii.npy,402,25.25
Lonicera_tatarica.npy,256,7.54
Lonicera_xylosteum.npy,289,10.41
Loranthus_europaeus.npy,125,0.79
Lycium_barbarum.npy,230,5.17
Maclura_pomiferaFEMALE.npy,448,20.17
Maclura_pomiferaMALE.npy,507,33.64
Magnolia_hypoleuca.npy,1809,2156.88
Magnolia_soulangeana.npy,1060,314.63
Magnolia_specPETRIN.npy,779,153.61
Mahonia_aquifolium.npy,513,39.38
Malus_domestica.npy,721,84.85
Mespilus_germanica.npy,621,98.9
Morus_alba.npy,1343,384.55
Myrtus_communis.npy,186,2.82
Nerium_oleander.npy,219,9.61
Olea_oleaster.npy,190,3.57
Ostrya_carpinifolia.npy,688,89.0
Paliurus_spinachristi.npy,233,4.76
Parthenocissus_inserta.npy,590,47.86
Parthenocissus_tricuspidata.npy,1015,273.47
Paulownia_tomentosa.npy,1934,1145.48
Phellodendron_amurense.npy,622,98.09
Philadelphus_coronarius.npy,572,41.74
Physocarpus_opulifolius.npy,607,50.89
Pistacia_lentiscus.npy,88,0.54
Pittosporum_tobira.npy,563,52.84
Platanus_hispanica.npy,3639,2627.69
Populus_alba.npy,894,123.62
Populus_canadensis.npy,837,154.93
Populus_canescens.npy,1123,246.54
Populus_nigra.npy,1077,159.35
Populus_tremula.npy,871,109.2
Prunus_armeniaca.npy,541,43.15
Prunus_avium.npy,1,26.52
Prunus_cerasifera.npy,288,5.8
Prunus_laurocerasus.npy,541,67.07
Prunus_mahaleb.npy,487,31.83
Prunus_padus.npy,560,58.77
Prunus_persica.npy,677,112.75
Prunus_spinosa.npy,404,15.59
Pterocarya_pterocarpa.npy,703,126.98
Punica_granatum.npy,234,4.43
Pyracantha_coccinea.npy,253,6.68
Pyrus_amygdaliformis.npy,147,1.24
Quercus_cerris.npy,1166,205.72
Quercus_frainetto.npy,1946,445.9
Quercus_macrocarpa.npy,1501,530.19
Quercus_palustris.npy,1738,181.49
Quercus_petraea.npy,1203,277.02
Quercus_pubescens.npy,1253,206.44
Quercus_robur.npy,1303,249.64
Quercus_rubra.npy,2093,738.35
Rhamnus_cathartica.npy,342,15.2
Rhus_hirta.npy,315,17.05
Ribes_alpinum.npy,496,19.75
Ribes_rubra.npy,682,56.75
Robinia_pseudacacia.npy,312,14.26
Robinia_viscosa.npy,335,13.81
Rosa_canina.npy,292,7.75
Ruscus_aculeatus.npy,185,2.58
Salix_alba.npy,107,1.03
Salix_aurita.npy,434,23.33
Salix_caprea.npy,633,68.68
Salix_pentandra.npy,602,76.62
Salix_purpurea.npy,287,20.97
Sambucus_nigra.npy,618,62.64
Sambucus_racemosa.npy,422,25.86
Sophora_japonica.npy,303,12.39
Sorbaria_sorbifolia.npy,284,7.85
Sorbus_aria.npy,885,139.44
Sorbus_aucuparia.npy,294,9.07
Sorbus_domestica.npy,273,10.84
Sorbus_intermedia.npy,938,162.51
Sorbus_torminalis.npy,1166,200.48
Spiraea_douglasii.npy,322,10.52
Spiraea_japonica.npy,393,21.93
Spiraea_salicifolia.npy,220,4.26
Spiraea_vanhouttei.npy,257,4.16
Staphylea_pinnata.npy,439,28.7
Symphoricarpos_albus.npy,388,16.75
Symphoricarpos_orbiculatus.npy,157,1.43
Syringa_chinensis.npy,350,11.88
Syringa_josikaea.npy,702,85.77
Syringa_prestoniae.npy,882,255.79
Syringa_vulgaris.npy,671,71.7
Tilia_cordata.npy,437,25.11
Tilia_platyphyllos.npy,1359,503.34
Tilia_tomentosa.npy,1027,224.32
Ulmus_glabra.npy,773,69.02
Ulmus_laevis.npy,1252,384.67
Ulmus_minor.npy,533,38.85
Ulmus_pumila.npy,446,16.33
Vaccinium_myrtillus.npy,143,1.47
Vaccinium_uliginosum.npy,144,1.11
