image_name,generation,best_rectangle_count,fitness
HCircle-10_binary.npy,0,200,47044.0
HCircle-10_binary.npy,1,166,47384.0
HCircle-10_binary.npy,2,159,47454.0
HCircle-10_binary.npy,3,159,47454.0
HCircle-10_binary.npy,4,150,47544.0
HCircle-10_binary.npy,5,150,47544.0
HCircle-10_binary.npy,6,145,47594.0
HCircle-10_binary.npy,7,145,47594.0
HCircle-10_binary.npy,8,144,47604.0
HCircle-10_binary.npy,9,144,47604.0
HCircle-10_binary.npy,10,144,47604.0
HCircle-10_binary.npy,11,144,47604.0
HCircle-10_binary.npy,12,144,47604.0
HCircle-10_binary.npy,13,144,47604.0
HCircle-10_binary.npy,14,142,47624.0
HCircle-10_binary.npy,15,142,47624.0
HCircle-10_binary.npy,16,141,47634.0
HCircle-10_binary.npy,17,141,47634.0
HCircle-10_binary.npy,18,141,47634.0
HCircle-10_binary.npy,19,141,47634.0
HCircle-10_binary.npy,20,141,47634.0
HCircle-10_binary.npy,21,141,47634.0
HCircle-10_binary.npy,22,141,47634.0
HCircle-10_binary.npy,23,141,47634.0
HCircle-10_binary.npy,24,141,47634.0
HCircle-10_binary.npy,25,141,47634.0
HCircle-10_binary.npy,26,141,47634.0
HCircle-10_binary.npy,27,141,47634.0
HCircle-10_binary.npy,28,141,47634.0
bat-10_binary.npy,0,429,49959.0
bat-10_binary.npy,1,403,50219.0
bat-10_binary.npy,2,402,50229.0
bat-10_binary.npy,3,399,50259.0
bat-10_binary.npy,4,396,50289.0
bat-10_binary.npy,5,396,50289.0
bat-10_binary.npy,6,396,50289.0
bat-10_binary.npy,7,396,50289.0
bat-10_binary.npy,8,393,50319.0
bat-10_binary.npy,9,392,50329.0
bat-10_binary.npy,10,392,50329.0
bat-10_binary.npy,11,391,50339.0
bat-10_binary.npy,12,391,50339.0
bat-10_binary.npy,13,390,50349.0
bat-10_binary.npy,14,390,50349.0
bat-10_binary.npy,15,389,50359.0
bat-10_binary.npy,16,389,50359.0
bat-10_binary.npy,17,389,50359.0
bat-10_binary.npy,18,389,50359.0
bat-10_binary.npy,19,389,50359.0
bat-10_binary.npy,20,389,50359.0
bat-10_binary.npy,21,389,50359.0
bat-10_binary.npy,22,389,50359.0
bat-10_binary.npy,23,389,50359.0
bat-10_binary.npy,24,389,50359.0
bat-10_binary.npy,25,389,50359.0
bat-10_binary.npy,26,389,50359.0
bat-10_binary.npy,27,389,50359.0
bottle-01_binary.npy,0,42,3840.0
bottle-01_binary.npy,1,38,3880.0
bottle-01_binary.npy,2,38,3880.0
bottle-01_binary.npy,3,36,3900.0
bottle-01_binary.npy,4,36,3900.0
bottle-01_binary.npy,5,36,3900.0
bottle-01_binary.npy,6,36,3900.0
bottle-01_binary.npy,7,36,3900.0
bottle-01_binary.npy,8,36,3900.0
bottle-01_binary.npy,9,36,3900.0
bottle-01_binary.npy,10,36,3900.0
bottle-01_binary.npy,11,36,3900.0
bottle-01_binary.npy,12,36,3900.0
bottle-01_binary.npy,13,36,3900.0
bottle-01_binary.npy,14,36,3900.0
bottle-01_binary.npy,15,36,3900.0
cattle-10_binary.npy,0,840,108591.0
cattle-10_binary.npy,1,593,111061.0
cattle-10_binary.npy,2,593,111061.0
cattle-10_binary.npy,3,557,111421.0
cattle-10_binary.npy,4,557,111421.0
cattle-10_binary.npy,5,547,111521.0
cattle-10_binary.npy,6,547,111521.0
cattle-10_binary.npy,7,513,111861.0
cattle-10_binary.npy,8,513,111861.0
cattle-10_binary.npy,9,513,111861.0
cattle-10_binary.npy,10,513,111861.0
cattle-10_binary.npy,11,513,111861.0
cattle-10_binary.npy,12,513,111861.0
cattle-10_binary.npy,13,513,111861.0
cattle-10_binary.npy,14,513,111861.0
cattle-10_binary.npy,15,513,111861.0
cattle-10_binary.npy,16,513,111861.0
cattle-10_binary.npy,17,513,111861.0
cattle-10_binary.npy,18,513,111861.0
cattle-10_binary.npy,19,513,111861.0
cellular_phone-10_binary.npy,0,148,47241.0
cellular_phone-10_binary.npy,1,111,47611.0
cellular_phone-10_binary.npy,2,104,47681.0
cellular_phone-10_binary.npy,3,104,47681.0
cellular_phone-10_binary.npy,4,102,47701.0
cellular_phone-10_binary.npy,5,96,47761.0
cellular_phone-10_binary.npy,6,96,47761.0
cellular_phone-10_binary.npy,7,92,47801.0
cellular_phone-10_binary.npy,8,92,47801.0
cellular_phone-10_binary.npy,9,92,47801.0
cellular_phone-10_binary.npy,10,92,47801.0
cellular_phone-10_binary.npy,11,92,47801.0
cellular_phone-10_binary.npy,12,92,47801.0
cellular_phone-10_binary.npy,13,88,47841.0
cellular_phone-10_binary.npy,14,88,47841.0
cellular_phone-10_binary.npy,15,88,47841.0
cellular_phone-10_binary.npy,16,88,47841.0
cellular_phone-10_binary.npy,17,86,47861.0
cellular_phone-10_binary.npy,18,86,47861.0
cellular_phone-10_binary.npy,19,86,47861.0
cellular_phone-10_binary.npy,20,86,47861.0
cellular_phone-10_binary.npy,21,86,47861.0
cellular_phone-10_binary.npy,22,86,47861.0
cellular_phone-10_binary.npy,23,86,47861.0
cellular_phone-10_binary.npy,24,86,47861.0
cellular_phone-10_binary.npy,25,86,47861.0
cellular_phone-10_binary.npy,26,86,47861.0
cellular_phone-10_binary.npy,27,86,47861.0
cellular_phone-10_binary.npy,28,86,47861.0
cellular_phone-10_binary.npy,29,86,47861.0
crown-10_binary.npy,0,182,7014.0
crown-10_binary.npy,1,137,7464.0
crown-10_binary.npy,2,131,7524.0
crown-10_binary.npy,3,129,7544.0
crown-10_binary.npy,4,128,7554.0
crown-10_binary.npy,5,119,7644.0
crown-10_binary.npy,6,119,7644.0
crown-10_binary.npy,7,117,7664.0
crown-10_binary.npy,8,111,7724.0
crown-10_binary.npy,9,111,7724.0
crown-10_binary.npy,10,111,7724.0
crown-10_binary.npy,11,111,7724.0
crown-10_binary.npy,12,111,7724.0
crown-10_binary.npy,13,107,7764.0
crown-10_binary.npy,14,107,7764.0
crown-10_binary.npy,15,107,7764.0
crown-10_binary.npy,16,107,7764.0
crown-10_binary.npy,17,107,7764.0
crown-10_binary.npy,18,107,7764.0
crown-10_binary.npy,19,107,7764.0
crown-10_binary.npy,20,107,7764.0
crown-10_binary.npy,21,107,7764.0
crown-10_binary.npy,22,107,7764.0
crown-10_binary.npy,23,107,7764.0
crown-10_binary.npy,24,107,7764.0
crown-10_binary.npy,25,107,7764.0
cup-10_binary.npy,0,314,39482.0
cup-10_binary.npy,1,238,40242.0
cup-10_binary.npy,2,212,40502.0
cup-10_binary.npy,3,203,40592.0
cup-10_binary.npy,4,203,40592.0
cup-10_binary.npy,5,203,40592.0
cup-10_binary.npy,6,203,40592.0
cup-10_binary.npy,7,192,40702.0
cup-10_binary.npy,8,192,40702.0
cup-10_binary.npy,9,192,40702.0
cup-10_binary.npy,10,192,40702.0
cup-10_binary.npy,11,192,40702.0
cup-10_binary.npy,12,192,40702.0
cup-10_binary.npy,13,192,40702.0
cup-10_binary.npy,14,192,40702.0
cup-10_binary.npy,15,192,40702.0
cup-10_binary.npy,16,192,40702.0
cup-10_binary.npy,17,192,40702.0
cup-10_binary.npy,18,192,40702.0
cup-10_binary.npy,19,192,40702.0
device2-10_binary.npy,0,846,71945.0
device2-10_binary.npy,1,691,73495.0
device2-10_binary.npy,2,666,73745.0
device2-10_binary.npy,3,650,73905.0
device2-10_binary.npy,4,642,73985.0
device2-10_binary.npy,5,642,73985.0
device2-10_binary.npy,6,642,73985.0
device2-10_binary.npy,7,635,74055.0
device2-10_binary.npy,8,635,74055.0
device2-10_binary.npy,9,626,74145.0
device2-10_binary.npy,10,626,74145.0
device2-10_binary.npy,11,626,74145.0
device2-10_binary.npy,12,626,74145.0
device2-10_binary.npy,13,596,74445.0
device2-10_binary.npy,14,596,74445.0
device2-10_binary.npy,15,596,74445.0
device2-10_binary.npy,16,596,74445.0
device2-10_binary.npy,17,596,74445.0
device2-10_binary.npy,18,596,74445.0
device2-10_binary.npy,19,596,74445.0
device2-10_binary.npy,20,596,74445.0
device2-10_binary.npy,21,596,74445.0
device2-10_binary.npy,22,596,74445.0
device2-10_binary.npy,23,596,74445.0
device2-10_binary.npy,24,596,74445.0
device2-10_binary.npy,25,596,74445.0
device7-10_binary.npy,0,1091,89893.0
device7-10_binary.npy,1,934,91463.0
device7-10_binary.npy,2,911,91693.0
device7-10_binary.npy,3,910,91703.0
device7-10_binary.npy,4,910,91703.0
device7-10_binary.npy,5,897,91833.0
device7-10_binary.npy,6,864,92163.0
device7-10_binary.npy,7,864,92163.0
device7-10_binary.npy,8,864,92163.0
device7-10_binary.npy,9,864,92163.0
device7-10_binary.npy,10,864,92163.0
device7-10_binary.npy,11,864,92163.0
device7-10_binary.npy,12,864,92163.0
device7-10_binary.npy,13,823,92573.0
device7-10_binary.npy,14,820,92603.0
device7-10_binary.npy,15,820,92603.0
device7-10_binary.npy,16,820,92603.0
device7-10_binary.npy,17,820,92603.0
device7-10_binary.npy,18,820,92603.0
device7-10_binary.npy,19,820,92603.0
device7-10_binary.npy,20,820,92603.0
device7-10_binary.npy,21,820,92603.0
device7-10_binary.npy,22,820,92603.0
device7-10_binary.npy,23,820,92603.0
device7-10_binary.npy,24,820,92603.0
device7-10_binary.npy,25,802,92783.0
device7-10_binary.npy,26,802,92783.0
device7-10_binary.npy,27,802,92783.0
device7-10_binary.npy,28,802,92783.0
device7-10_binary.npy,29,802,92783.0
device7-10_binary.npy,30,802,92783.0
device7-10_binary.npy,31,802,92783.0
