image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,31236178,15,190,3.98,11561.0,48
Berberis_vulgaris.npy,31236178,15,450,3.55,42853.0,15
Betula_papyrifera.npy,31236178,15,1878,44.71,624976.0,23
Betula_pendula.npy,31236178,15,452,36.5,85634.0,100
Clematis_vitalba.npy,31236178,15,1814,36.78,473388.0,19
Fallopia_aubertii.npy,31236178,15,601,34.73,115377.0,73
Frangula_alnus.npy,31236178,15,820,19.99,168898.0,35
Hedera_helixSTERILE.npy,31236178,15,3180,41.14,629558.0,14
Koelreuteria_paniculata.npy,31236178,15,1363,37.95,374170.0,32
Laburnum_anagyroides.npy,31236178,15,530,17.58,84976.0,61
Physocarpus_opulifolius.npy,31236178,15,1031,36.03,326903.0,38
Quercus_cerris.npy,31236178,15,2136,28.5,703789.0,15
Quercus_palustris.npy,31236178,15,3268,94.89,295562.0,29
Robinia_viscosa.npy,31236178,15,712,8.22,132179.0,15
Sorbus_intermedia.npy,31236178,15,1408,99.21,646886.0,60
Syringa_chinensis.npy,31236178,15,646,16.93,111816.0,44
Tilia_cordata.npy,31236178,15,910,10.11,204495.0,15
Tilia_tomentosa.npy,31236178,15,2460,31.26,779558.0,14
Viburnum_rhytidophyllum.npy,31236178,15,1563,26.96,602777.0,14
Zelkova_serrata.npy,31236178,15,1698,31.63,748686.0,16
