image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,16029563,15,127,6.84,47774.0,35
bat-10_binary.npy,16029563,15,389,22.22,50359.0,28
bottle-01_binary.npy,16029563,15,36,2.76,3900.0,19
cattle-10_binary.npy,16029563,15,433,27.17,112661.0,55
cellular_phone-10_binary.npy,16029563,15,64,6.78,48081.0,37
crown-10_binary.npy,16029563,15,102,3.5,7814.0,39
cup-10_binary.npy,16029563,15,171,8.98,40912.0,39
device2-10_binary.npy,16029563,15,532,34.27,75085.0,65
device7-10_binary.npy,16029563,15,764,33.1,93163.0,41
elephant-10_binary.npy,16029563,15,257,12.62,40246.0,34
fly-10_binary.npy,16029563,15,410,15.97,36431.0,50
hat-10_binary.npy,16029563,15,50,2.42,12237.0,27
horse-10_binary.npy,16029563,15,466,20.33,27937.0,46
horseshoe-10_binary.npy,16029563,15,44,1.1,1781.0,32
jar-10_binary.npy,16029563,15,290,19.72,97860.0,46
key-10_binary.npy,16029563,15,136,5.9,20579.0,26
lizzard-10_binary.npy,16029563,15,424,23.79,56340.0,42
pencil-10_binary.npy,16029563,15,58,5.42,11131.0,13
personal_car-10_binary.npy,16029563,15,152,4.86,34524.0,20
tree-10_binary.npy,16029563,15,114,4.24,14485.0,32
