image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,16029563,15,91,2.79,12551.0,18
Berberis_vulgaris.npy,16029563,15,203,7.31,45323.0,21
Betula_papyrifera.npy,16029563,15,1044,127.22,633316.0,43
Betula_pendula.npy,16029563,15,345,27.69,86704.0,30
Clematis_vitalba.npy,16029563,15,993,140.16,481598.0,61
Fallopia_aubertii.npy,16029563,15,343,36.26,117957.0,23
Frangula_alnus.npy,16029563,15,426,27.29,172838.0,30
Hedera_helixSTERILE.npy,16029563,15,1450,203.47,646858.0,40
Koelreuteria_paniculata.npy,16029563,15,752,62.26,380280.0,46
Laburnum_anagyroides.npy,16029563,15,262,11.57,87656.0,21
Physocarpus_opulifolius.npy,16029563,15,636,59.57,330853.0,47
Quercus_cerris.npy,16029563,15,1171,117.57,713439.0,31
Quercus_palustris.npy,16029563,15,1775,174.58,310492.0,58
Robinia_viscosa.npy,16029563,15,335,22.83,135949.0,22
Sorbus_intermedia.npy,16029563,15,950,130.96,651466.0,70
Syringa_chinensis.npy,16029563,15,350,18.34,114776.0,20
Tilia_cordata.npy,16029563,15,446,35.43,209135.0,30
Tilia_tomentosa.npy,16029563,15,1038,157.21,793778.0,44
Viburnum_rhytidophyllum.npy,16029563,15,584,122.33,612567.0,26
Zelkova_serrata.npy,16029563,15,916,121.83,756506.0,33
