image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,21391289,15,182,3.03,10723.0,13
Berberis_vulgaris.npy,21391289,15,317,8.86,30470.0,13
Betula_papyrifera.npy,21391289,15,1326,180.55,545396.5,13
Betula_pendula.npy,21391289,15,441,14.4,85336.0,13
Clematis_vitalba.npy,21391289,15,1097,86.25,480558.0,13
Fallopia_aubertii.npy,21391289,15,442,22.74,110704.5,13
Frangula_alnus.npy,21391289,15,609,38.79,144225.5,13
Hedera_helixSTERILE.npy,21391289,15,1543,182.36,645928.0,13
Koelreuteria_paniculata.npy,21391289,15,967,101.56,295652.5,13
Laburnum_anagyroides.npy,21391289,15,466,19.2,54812.0,13
Physocarpus_opulifolius.npy,21391289,15,780,93.15,260261.5,13
Quercus_cerris.npy,21391289,15,1351,176.21,608391.0,13
Quercus_palustris.npy,21391289,15,1808,80.6,310162.0,13
Robinia_viscosa.npy,21391289,15,505,27.36,104118.5,13
Sorbus_intermedia.npy,21391289,15,1199,192.11,438839.5,13
Syringa_chinensis.npy,21391289,15,556,38.92,87219.0,13
Tilia_cordata.npy,21391289,15,604,48.63,127192.5,13
Tilia_tomentosa.npy,21391289,15,1257,200.36,547572.5,13
Viburnum_rhytidophyllum.npy,21391289,15,1067,320.86,445851.0,13
Zelkova_serrata.npy,21391289,15,1199,172.82,486002.5,13
