image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,59661460,10,127,4.42,47774.0,46
bat-10_binary.npy,59661460,10,389,13.43,50359.0,29
bottle-01_binary.npy,59661460,10,36,1.79,3900.0,19
cattle-10_binary.npy,59661460,10,439,21.51,112601.0,67
cellular_phone-10_binary.npy,59661460,10,64,6.15,48081.0,55
crown-10_binary.npy,59661460,10,102,1.96,7814.0,45
cup-10_binary.npy,59661460,10,171,6.3,40912.0,49
device2-10_binary.npy,59661460,10,538,18.24,75025.0,53
device7-10_binary.npy,59661460,10,762,26.4,93183.0,70
elephant-10_binary.npy,59661460,10,257,5.79,40246.0,31
fly-10_binary.npy,59661460,10,409,11.79,36441.0,62
hat-10_binary.npy,59661460,10,50,1.66,12237.0,39
horse-10_binary.npy,59661460,10,468,11.23,27917.0,43
horseshoe-10_binary.npy,59661460,10,44,0.67,1781.0,33
jar-10_binary.npy,59661460,10,290,12.07,97860.0,39
key-10_binary.npy,59661460,10,132,4.45,20619.0,56
lizzard-10_binary.npy,59661460,10,426,14.4,56320.0,40
pencil-10_binary.npy,59661460,10,58,3.25,11131.0,13
personal_car-10_binary.npy,59661460,10,152,4.75,34524.0,28
tree-10_binary.npy,59661460,10,114,3.8,14485.0,35
