image_name,rectangle_count,execution_time_sec
Daphne_mezereum.npy,270,0.12
Deutzia_scabra.npy,310,0.07
Elaeagnus_angustifolia.npy,253,0.04
Euonymus_europaea.npy,580,0.09
Euonymus_verrucosa.npy,413,0.05
Fagus_sylvatica.npy,921,0.19
Fallopia_aubertii.npy,360,0.05
Ficus_carica.npy,2131,0.38
Forsythia_intermedia.npy,426,0.07
Frangula_alnus.npy,449,0.05
Fraxinus_excelsior.npy,800,0.21
Fraxinus_ornus.npy,433,0.07
Ginkgo_biloba.npy,1093,0.21
Gleditsia_triacanthos.npy,109,0.02
Gymnocladus_dioicus.npy,545,0.08
Hamamelis_japonica.npy,892,0.12
Hamamelis_virginiana.npy,732,0.12
Hedera_helixFERTILE.npy,1720,0.33
Hedera_helixSTERILE.npy,1896,0.37
Hibiscus_syriacus.npy,807,0.17
Hippophae_rhamnoides.npy,99,0.03
Humulus_lupulus.npy,2722,0.36
Hydrangea_petiolaris.npy,1494,0.57
Ilex_aquifolium.npy,339,0.03
Juglans_cinerea.npy,773,0.18
Juglans_nigra.npy,581,0.12
Juglans_regia.npy,774,0.17
Kerria_japonica.npy,661,0.09
Koelreuteria_paniculata.npy,932,0.1
Kolkwitzia_amabilis.npy,332,0.11
Laburnum_anagyroides.npy,265,0.02
Laurus_nobilis.npy,440,0.1
Lavandula_angustifolia.npy,64,0.01
Ledum_palustre.npy,95,0.02
Ligustrum_ovalifolium.npy,447,0.08
Ligustrum_vulgare.npy,205,0.09
Liquidambar_styraciflua.npy,3688,1.11
Liriodendron_tulipifera.npy,1627,0.33
Lonicera_henryi.npy,286,0.05
Lonicera_involucrata.npy,700,0.15
Lonicera_purpusii.npy,415,0.05
Lonicera_tatarica.npy,262,0.03
Lonicera_xylosteum.npy,378,0.04
Loranthus_europaeus.npy,125,0.01
Lycium_barbarum.npy,239,0.04
Maclura_pomiferaFEMALE.npy,546,0.04
Maclura_pomiferaMALE.npy,507,0.09
Magnolia_hypoleuca.npy,2069,0.99
Magnolia_soulangeana.npy,1159,0.29
Magnolia_specPETRIN.npy,793,0.19
Mahonia_aquifolium.npy,546,0.06
Malus_domestica.npy,748,0.13
Mespilus_germanica.npy,652,0.15
Morus_alba.npy,1845,0.3
Myrtus_communis.npy,186,0.02
Nerium_oleander.npy,224,0.07
Olea_oleaster.npy,205,0.04
Ostrya_carpinifolia.npy,851,0.14
Paliurus_spinachristi.npy,283,0.04
Parthenocissus_inserta.npy,690,0.1
Parthenocissus_tricuspidata.npy,1232,0.62
Paulownia_tomentosa.npy,2163,0.62
Phellodendron_amurense.npy,642,0.24
Philadelphus_coronarius.npy,601,0.07
Physocarpus_opulifolius.npy,934,0.09
Pistacia_lentiscus.npy,92,0.02
Pittosporum_tobira.npy,583,0.12
Platanus_hispanica.npy,4695,0.84
Populus_alba.npy,1262,0.22
Populus_canadensis.npy,1213,0.29
Populus_canescens.npy,1471,0.43
Populus_nigra.npy,1229,0.25
Populus_tremula.npy,1187,0.25
Prunus_armeniaca.npy,695,0.13
Prunus_avium.npy,1384,0.61
Prunus_cerasifera.npy,299,0.04
Prunus_laurocerasus.npy,541,0.13
Prunus_mahaleb.npy,556,0.09
Prunus_padus.npy,608,0.08
Prunus_persica.npy,724,1.08
Prunus_spinosa.npy,430,0.05
Pterocarya_pterocarpa.npy,758,0.16
Punica_granatum.npy,243,0.05
Pyracantha_coccinea.npy,254,0.02
Pyrus_amygdaliformis.npy,157,0.03
Quercus_cerris.npy,1279,0.19
Quercus_frainetto.npy,2800,0.24
Quercus_macrocarpa.npy,1748,0.39
Quercus_palustris.npy,2303,0.29
Quercus_petraea.npy,1531,0.25
Quercus_pubescens.npy,1562,0.17
Quercus_robur.npy,1688,0.21
Quercus_rubra.npy,2860,0.45
Rhamnus_cathartica.npy,510,0.05
Rhus_hirta.npy,333,0.09
Ribes_alpinum.npy,648,0.06
Ribes_rubra.npy,1010,0.19
Robinia_pseudacacia.npy,365,0.07
Robinia_viscosa.npy,357,0.06
Rosa_canina.npy,386,0.03
Ruscus_aculeatus.npy,191,0.04
Salix_alba.npy,108,0.02
Salix_aurita.npy,438,0.04
Salix_caprea.npy,676,0.17
Salix_pentandra.npy,655,0.11
Salix_purpurea.npy,297,0.08
Sambucus_nigra.npy,658,0.11
Sambucus_racemosa.npy,455,0.12
Sophora_japonica.npy,309,0.05
Sorbaria_sorbifolia.npy,334,0.04
Sorbus_aria.npy,1005,0.16
Sorbus_aucuparia.npy,340,0.03
Sorbus_domestica.npy,303,0.04
Sorbus_intermedia.npy,1134,0.17
Sorbus_torminalis.npy,1815,0.22
Spiraea_douglasii.npy,326,0.03
Spiraea_japonica.npy,398,0.07
Spiraea_salicifolia.npy,231,0.03
Spiraea_vanhouttei.npy,280,0.05
Staphylea_pinnata.npy,450,0.1
Symphoricarpos_albus.npy,428,0.05
Symphoricarpos_orbiculatus.npy,170,0.01
Syringa_chinensis.npy,355,0.04
Syringa_josikaea.npy,703,0.26
Syringa_prestoniae.npy,896,0.29
Syringa_vulgaris.npy,706,0.13
Tilia_cordata.npy,577,0.06
Tilia_platyphyllos.npy,1970,0.36
Tilia_tomentosa.npy,1363,0.22
Ulmus_glabra.npy,899,0.1
Ulmus_laevis.npy,1542,0.33
Ulmus_minor.npy,639,0.08
Ulmus_pumila.npy,485,0.06
Vaccinium_myrtillus.npy,202,0.01
Vaccinium_uliginosum.npy,147,0.02
Vaccinium_vitisidaea.npy,179,0.01
Viburnum_farreri.npy,542,0.09
Viburnum_lantana.npy,1349,0.34
Viburnum_opulus.npy,702,0.07
Viburnum_pragense.npy,250,0.03
