image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,98408542,15,127,6.26,47774.0,39
bat-10_binary.npy,98408542,15,389,17.97,50359.0,24
bottle-01_binary.npy,98408542,15,36,3.11,3900.0,22
cattle-10_binary.npy,98408542,15,441,23.21,112581.0,32
cellular_phone-10_binary.npy,98408542,15,64,11.11,48081.0,38
crown-10_binary.npy,98408542,15,102,3.17,7814.0,34
cup-10_binary.npy,98408542,15,171,8.25,40912.0,36
device2-10_binary.npy,98408542,15,534,29.68,75065.0,52
device7-10_binary.npy,98408542,15,763,34.35,93173.0,37
elephant-10_binary.npy,98408542,15,257,13.56,40246.0,35
fly-10_binary.npy,98408542,15,412,15.51,36411.0,49
hat-10_binary.npy,98408542,15,50,2.6,12237.0,26
horse-10_binary.npy,98408542,15,466,22.79,27937.0,57
horseshoe-10_binary.npy,98408542,15,44,1.0,1781.0,31
jar-10_binary.npy,98408542,15,290,18.07,97860.0,36
key-10_binary.npy,98408542,15,136,6.12,20579.0,29
lizzard-10_binary.npy,98408542,15,424,21.29,56340.0,43
pencil-10_binary.npy,98408542,15,58,5.56,11131.0,13
personal_car-10_binary.npy,98408542,15,152,7.23,34524.0,27
tree-10_binary.npy,98408542,15,114,4.94,14485.0,32
