image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,64101990,5,92,0.79,12541.0,20
Berberis_vulgaris.npy,64101990,5,203,1.85,45323.0,35
Betula_papyrifera.npy,64101990,5,1061,32.37,633146.0,48
Betula_pendula.npy,64101990,5,373,1.62,86424.0,17
Clematis_vitalba.npy,64101990,5,1022,28.62,481308.0,59
Fallopia_aubertii.npy,64101990,5,352,1.74,117867.0,18
Frangula_alnus.npy,64101990,5,426,6.03,172838.0,34
Hedera_helixSTERILE.npy,64101990,5,1456,27.35,646798.0,46
Koelreuteria_paniculata.npy,64101990,5,752,13.54,380280.0,68
Laburnum_anagyroides.npy,64101990,5,262,2.84,87656.0,29
Physocarpus_opulifolius.npy,64101990,5,675,10.48,330463.0,48
Quercus_cerris.npy,64101990,5,1171,23.69,713439.0,37
Quercus_palustris.npy,64101990,5,1809,38.22,310152.0,58
Robinia_viscosa.npy,64101990,5,341,5.44,135889.0,18
Sorbus_intermedia.npy,64101990,5,997,11.67,650996.0,54
Syringa_chinensis.npy,64101990,5,350,4.01,114776.0,35
Tilia_cordata.npy,64101990,5,480,8.19,208795.0,108
Tilia_tomentosa.npy,64101990,5,1038,29.61,793778.0,59
Viburnum_rhytidophyllum.npy,64101990,5,584,9.59,612567.0,32
Zelkova_serrata.npy,64101990,5,917,20.0,756496.0,48
