image_name,rectangle_count,execution_time_sec
Bone-10_binary.npy,720,0.01
Bone-13_binary.npy,622,0.01
Bone-17_binary.npy,505,0.01
Bone-18_binary.npy,617,0.01
Comma-12_binary.npy,423,0.01
Comma-13_binary.npy,408,0.01
Comma-14_binary.npy,384,0.01
Comma-17_binary.npy,439,0.01
Glas-10_binary.npy,501,0.01
Glas-11_binary.npy,410,0.01
Glas-3_binary.npy,475,0.01
Glas-8_binary.npy,506,0.01
HCircle-12_binary.npy,288,0.0
HCircle-16_binary.npy,338,0.01
HCircle-17_binary.npy,336,0.0
HCircle-6_binary.npy,305,0.0
Heart-10_binary.npy,810,0.01
Heart-16_binary.npy,733,0.01
Heart-7_binary.npy,846,0.01
Heart-9_binary.npy,837,0.01
Misk-17_binary.npy,748,0.01
Misk-3_binary.npy,704,0.01
Misk-4_binary.npy,706,0.01
Misk-7_binary.npy,738,0.01
apple-10_binary.npy,356,0.0
apple-15_binary.npy,424,0.01
apple-18_binary.npy,391,0.01
apple-8_binary.npy,366,0.0
bat-14_binary.npy,971,0.01
bat-18_binary.npy,773,0.11
bat-1_binary.npy,715,0.01
bat-3_binary.npy,716,0.01
beetle-12_binary.npy,478,0.01
beetle-13_binary.npy,763,0.01
beetle-16_binary.npy,487,0.01
beetle-1_binary.npy,1057,0.02
bell-13_binary.npy,350,0.01
bell-20_binary.npy,249,0.0
bell-2_binary.npy,156,0.0
bell-7_binary.npy,241,0.0
bird-11_binary.npy,523,0.01
bird-18_binary.npy,365,0.0
bird-4_binary.npy,675,0.01
bird-9_binary.npy,510,0.01
bottle-03_binary.npy,104,0.0
bottle-04_binary.npy,114,0.0
bottle-13_binary.npy,99,0.0
bottle-18_binary.npy,123,0.0
brick-07_binary.npy,243,0.0
brick-10_binary.npy,201,0.0
brick-12_binary.npy,221,0.0
brick-18_binary.npy,209,0.0
butterfly-11_binary.npy,891,0.01
butterfly-12_binary.npy,726,0.01
butterfly-17_binary.npy,961,0.01
butterfly-19_binary.npy,458,0.01
camel-12_binary.npy,528,0.01
camel-13_binary.npy,591,0.01
camel-17_binary.npy,659,0.01
camel-2_binary.npy,676,0.01
car-06_binary.npy,155,0.0
car-09_binary.npy,161,0.0
car-12_binary.npy,182,0.0
car-15_binary.npy,192,0.0
carriage-07_binary.npy,257,0.0
carriage-09_binary.npy,270,0.0
carriage-12_binary.npy,273,0.0
carriage-20_binary.npy,292,0.0
cattle-12_binary.npy,682,0.01
cattle-15_binary.npy,1180,0.01
cattle-17_binary.npy,1045,0.01
cattle-7_binary.npy,1024,0.01
cellular_phone-15_binary.npy,115,0.0
cellular_phone-18_binary.npy,125,0.0
cellular_phone-2_binary.npy,143,0.0
cellular_phone-4_binary.npy,130,0.0
chicken-11_binary.npy,269,0.01
chicken-17_binary.npy,536,0.01
chicken-1_binary.npy,712,0.01
chicken-7_binary.npy,232,0.0
children-11_binary.npy,175,0.0
children-17_binary.npy,198,0.0
children-1_binary.npy,183,0.0
children-2_binary.npy,181,0.0
chopper-03_binary.npy,233,0.0
chopper-07_binary.npy,217,0.0
chopper-09_binary.npy,240,0.0
chopper-11_binary.npy,238,0.0
classic-16_binary.npy,257,0.0
classic-2_binary.npy,294,0.0
classic-4_binary.npy,511,0.01
classic-5_binary.npy,509,0.01
confusions_binary.npy,1368,0.02
crown-14_binary.npy,224,0.0
crown-17_binary.npy,262,0.0
crown-18_binary.npy,450,0.01
crown-9_binary.npy,114,0.0
cup-20_binary.npy,487,0.01
cup-2_binary.npy,465,0.1
cup-3_binary.npy,412,0.01
cup-8_binary.npy,436,0.01
deer-14_binary.npy,685,0.01
deer-17_binary.npy,1463,0.02
deer-5_binary.npy,1858,0.03
deer-6_binary.npy,1289,0.02
device0-11_binary.npy,653,0.01
device0-12_binary.npy,651,0.01
device0-13_binary.npy,775,0.01
device0-14_binary.npy,631,0.01
device1-12_binary.npy,608,0.01
device1-15_binary.npy,756,0.01
device1-2_binary.npy,426,0.01
device1-3_binary.npy,636,0.01
device2-18_binary.npy,1096,0.01
device2-2_binary.npy,601,0.01
device2-4_binary.npy,967,0.01
device2-6_binary.npy,1145,0.1
device3-10_binary.npy,371,0.01
device3-13_binary.npy,859,0.02
device3-18_binary.npy,1090,0.02
device3-7_binary.npy,291,0.01
device4-13_binary.npy,516,0.01
device4-19_binary.npy,814,0.01
device4-1_binary.npy,512,0.01
device4-3_binary.npy,502,0.01
device5-10_binary.npy,430,0.01
device5-15_binary.npy,490,0.01
device5-18_binary.npy,576,0.01
device5-4_binary.npy,562,0.01
device6-13_binary.npy,1239,0.01
device6-15_binary.npy,508,0.01
device6-6_binary.npy,525,0.01
device6-9_binary.npy,941,0.01
device7-14_binary.npy,1408,0.02
device7-16_binary.npy,1325,0.02
device7-19_binary.npy,1232,0.02
device7-6_binary.npy,1250,0.02
device8-15_binary.npy,493,0.01
device8-20_binary.npy,167,0.01
device8-6_binary.npy,514,0.01
device8-7_binary.npy,399,0.01
device9-10_binary.npy,665,0.01
device9-1_binary.npy,637,0.01
device9-5_binary.npy,697,0.01
device9-9_binary.npy,945,0.01
dog-13_binary.npy,371,0.01
dog-17_binary.npy,281,0.0
dog-19_binary.npy,1527,0.02
dog-20_binary.npy,435,0.01
elephant-11_binary.npy,634,0.01
elephant-12_binary.npy,1249,0.02
elephant-17_binary.npy,418,0.01
elephant-7_binary.npy,1143,0.02
face-12_binary.npy,365,0.0
face-14_binary.npy,386,0.01
face-5_binary.npy,373,0.01
face-7_binary.npy,388,0.01
fish-14_binary.npy,234,0.0
fish-15_binary.npy,169,0.0
fish-5_binary.npy,250,0.0
fish-7_binary.npy,302,0.0
flatfish-16_binary.npy,415,0.0
flatfish-18_binary.npy,444,0.0
flatfish-3_binary.npy,509,0.01
flatfish-6_binary.npy,391,0.0
fly-16_binary.npy,764,0.01
fly-19_binary.npy,495,0.01
fly-2_binary.npy,458,0.01
fly-7_binary.npy,786,0.01
fork-20_binary.npy,296,0.01
fork-4_binary.npy,436,0.01
fork-6_binary.npy,396,0.01
fork-8_binary.npy,236,0.01
fountain-03_binary.npy,251,0.0
fountain-04_binary.npy,268,0.0
fountain-08_binary.npy,260,0.0
fountain-19_binary.npy,231,0.0
frog-10_binary.npy,513,0.01
frog-17_binary.npy,503,0.01
frog-1_binary.npy,531,0.01
frog-7_binary.npy,630,0.01
guitar-10_binary.npy,617,0.01
guitar-12_binary.npy,357,0.0
guitar-17_binary.npy,592,0.01
guitar-8_binary.npy,377,0.0
hammer-11_binary.npy,110,0.0
hammer-12_binary.npy,104,0.0
hammer-17_binary.npy,179,0.0
hammer-9_binary.npy,110,0.0
hat-12_binary.npy,230,0.0
hat-17_binary.npy,198,0.0
hat-1_binary.npy,276,0.0
hat-6_binary.npy,136,0.0
horse-14_binary.npy,1598,0.02
horse-16_binary.npy,1322,0.02
horse-18_binary.npy,658,0.01
horse-5_binary.npy,724,0.01
horseshoe-17_binary.npy,283,0.0
horseshoe-5_binary.npy,331,0.01
horseshoe-8_binary.npy,179,0.0
horseshoe-9_binary.npy,280,0.1
jar-13_binary.npy,550,0.01
jar-16_binary.npy,699,0.01
jar-3_binary.npy,514,0.01
jar-5_binary.npy,345,0.01
key-13_binary.npy,373,0.0
key-20_binary.npy,294,0.0
key-3_binary.npy,251,0.0
key-8_binary.npy,279,0.0
lizzard-11_binary.npy,850,0.01
lizzard-13_binary.npy,663,0.01
lizzard-3_binary.npy,673,0.01
lizzard-4_binary.npy,662,0.01
lmfish-11_binary.npy,633,0.01
lmfish-13_binary.npy,292,0.0
lmfish-1_binary.npy,785,0.01
lmfish-2_binary.npy,762,0.01
octopus-16_binary.npy,885,0.01
octopus-17_binary.npy,689,0.01
octopus-4_binary.npy,723,0.01
octopus-8_binary.npy,694,0.01
pencil-14_binary.npy,93,0.0
pencil-15_binary.npy,231,0.0
pencil-18_binary.npy,307,0.0
pencil-3_binary.npy,156,0.0
personal_car-12_binary.npy,300,0.0
