image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Berberis_thunbergii.npy,87801818,15,92,4.69,12541.0,15
Berberis_vulgaris.npy,87801818,15,219,12.86,45163.0,13
Betula_papyrifera.npy,87801818,15,1130,315.3,632456.0,25
Betula_pendula.npy,87801818,15,363,41.35,86524.0,21
Clematis_vitalba.npy,87801818,15,1182,155.57,479708.0,13
Fallopia_aubertii.npy,87801818,15,358,47.66,117807.0,22
Frangula_alnus.npy,87801818,15,449,43.5,172608.0,13
Hedera_helixSTERILE.npy,87801818,15,1896,351.69,642398.0,13
Koelreuteria_paniculata.npy,87801818,15,932,131.78,378480.0,13
Laburnum_anagyroides.npy,87801818,15,265,39.77,87626.0,13
Physocarpus_opulifolius.npy,87801818,15,934,105.28,327873.0,13
Quercus_cerris.npy,87801818,15,1279,240.27,712359.0,13
Quercus_palustris.npy,87801818,15,2303,205.32,305212.0,13
Robinia_viscosa.npy,87801818,15,357,38.8,135729.0,13
Sorbus_intermedia.npy,87801818,15,1134,359.68,649626.0,13
Syringa_chinensis.npy,87801818,15,355,74.5,114726.0,13
Tilia_cordata.npy,87801818,15,577,60.84,207825.0,13
Tilia_tomentosa.npy,87801818,15,1363,268.17,790528.0,13
Viburnum_rhytidophyllum.npy,87801818,15,601,231.43,612397.0,13
Zelkova_serrata.npy,87801818,15,965,223.25,756016.0,13
