image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,59661460,15,127,7.09,47774.0,31
bat-10_binary.npy,59661460,15,389,15.57,50359.0,26
bottle-01_binary.npy,59661460,15,36,3.33,3900.0,23
cattle-10_binary.npy,59661460,15,439,24.91,112601.0,37
cellular_phone-10_binary.npy,59661460,15,64,8.49,48081.0,33
crown-10_binary.npy,59661460,15,102,2.3,7814.0,25
cup-10_binary.npy,59661460,15,171,8.43,40912.0,33
device2-10_binary.npy,59661460,15,533,27.72,75075.0,46
device7-10_binary.npy,59661460,15,763,35.02,93173.0,45
elephant-10_binary.npy,59661460,15,256,10.43,40256.0,31
fly-10_binary.npy,59661460,15,412,11.9,36411.0,29
hat-10_binary.npy,59661460,15,50,2.07,12237.0,29
horse-10_binary.npy,59661460,15,468,16.51,27917.0,27
horseshoe-10_binary.npy,59661460,15,44,1.04,1781.0,24
jar-10_binary.npy,59661460,15,290,18.27,97860.0,34
key-10_binary.npy,59661460,15,133,6.89,20609.0,40
lizzard-10_binary.npy,59661460,15,426,12.31,56320.0,31
pencil-10_binary.npy,59661460,15,58,4.46,11131.0,9
personal_car-10_binary.npy,59661460,15,152,6.53,34524.0,24
tree-10_binary.npy,59661460,15,114,4.48,14485.0,24
