image_name,rectangle_count,execution_time_sec
Prunus_laurocerasus.npy,541,0.26
Prunus_mahaleb.npy,556,0.17
Prunus_padus.npy,608,0.16
Prunus_persica.npy,724,2.1
Prunus_spinosa.npy,430,0.1
Pterocarya_pterocarpa.npy,758,0.32
Punica_granatum.npy,243,0.1
Pyracantha_coccinea.npy,254,0.05
Pyrus_amygdaliformis.npy,157,0.05
Quercus_cerris.npy,1279,0.38
Quercus_frainetto.npy,2376,0.46
Quercus_macrocarpa.npy,1748,0.76
Quercus_palustris.npy,2303,0.56
Quercus_petraea.npy,1531,0.48
Quercus_pubescens.npy,1562,0.32
Quercus_robur.npy,1688,0.4
Quercus_rubra.npy,2860,0.87
Rhamnus_cathartica.npy,510,0.09
Rhus_hirta.npy,333,0.17
Ribes_alpinum.npy,648,0.12
Ribes_rubra.npy,1010,0.37
Robinia_pseudacacia.npy,365,0.13
Robinia_viscosa.npy,357,0.11
Rosa_canina.npy,386,0.06
Ruscus_aculeatus.npy,191,0.07
Salix_alba.npy,108,0.03
Salix_aurita.npy,438,0.08
Salix_caprea.npy,676,0.34
Salix_pentandra.npy,655,0.22
Salix_purpurea.npy,297,0.16
Sambucus_nigra.npy,658,0.22
Sambucus_racemosa.npy,455,0.25
Sophora_japonica.npy,309,0.11
Sorbaria_sorbifolia.npy,334,0.07
Sorbus_aria.npy,1005,0.31
Sorbus_aucuparia.npy,340,0.06
Sorbus_domestica.npy,303,0.09
Sorbus_intermedia.npy,1134,0.33
Sorbus_torminalis.npy,1815,0.74
Spiraea_douglasii.npy,326,0.06
Spiraea_japonica.npy,398,0.14
Spiraea_salicifolia.npy,231,0.06
Spiraea_vanhouttei.npy,280,0.09
Staphylea_pinnata.npy,450,0.2
Symphoricarpos_albus.npy,428,0.09
Symphoricarpos_orbiculatus.npy,170,0.01
Syringa_chinensis.npy,355,0.07
Syringa_josikaea.npy,703,0.32
Syringa_prestoniae.npy,896,0.56
Syringa_vulgaris.npy,706,0.27
Tilia_cordata.npy,577,0.12
Tilia_platyphyllos.npy,1970,0.71
Tilia_tomentosa.npy,1363,0.43
Ulmus_glabra.npy,899,0.19
Ulmus_laevis.npy,1542,0.64
Ulmus_minor.npy,639,0.15
Ulmus_pumila.npy,485,0.11
Vaccinium_myrtillus.npy,202,0.02
Vaccinium_uliginosum.npy,147,0.05
Vaccinium_vitisidaea.npy,97,0.03
Viburnum_farreri.npy,542,0.18
Viburnum_lantana.npy,1349,0.65
Viburnum_opulus.npy,702,0.13
Viburnum_pragense.npy,250,0.06
Viburnum_rhytidophyllum.npy,601,0.34
Vinca_major.npy,343,0.06
Vinca_minor.npy,245,0.05
Vitis_riparia.npy,1736,0.54
Vitis_vinifera.npy,2957,1.23
Weigela_florida.npy,195,0.04
Wisteria_sinensis.npy,501,0.18
Zelkova_serrata.npy,965,0.41
