image_name,rectangle_count,execution_time_sec
Salix_caprea.npy,1072,4.76
Salix_pentandra.npy,805,3.18
Salix_purpurea.npy,481,2.06
Sambucus_nigra.npy,810,3.07
Sambucus_racemosa.npy,569,2.76
Sophora_japonica.npy,516,1.28
Sorbaria_sorbifolia.npy,339,0.75
Sorbus_aria.npy,1125,4.43
Sorbus_aucuparia.npy,346,0.71
Sorbus_domestica.npy,367,0.92
Sorbus_intermedia.npy,1188,4.67
Sorbus_torminalis.npy,1569,12.27
Spiraea_douglasii.npy,417,0.69
Spiraea_japonica.npy,598,1.94
Spiraea_salicifolia.npy,304,0.7
Spiraea_vanhouttei.npy,354,1.31
Staphylea_pinnata.npy,673,2.96
Symphoricarpos_albus.npy,646,1.32
Symphoricarpos_orbiculatus.npy,257,0.18
Syringa_chinensis.npy,543,1.31
Syringa_josikaea.npy,1176,6.49
Syringa_prestoniae.npy,1452,8.77
Syringa_vulgaris.npy,1045,4.54
Tilia_cordata.npy,550,1.42
Tilia_platyphyllos.npy,1631,8.11
Tilia_tomentosa.npy,1220,5.13
Ulmus_glabra.npy,914,2.83
Ulmus_laevis.npy,1567,9.54
Ulmus_minor.npy,647,1.93
Ulmus_pumila.npy,523,1.52
Vaccinium_myrtillus.npy,212,0.2
Vaccinium_uliginosum.npy,210,0.59
Vaccinium_vitisidaea.npy,135,0.31
Viburnum_farreri.npy,767,3.22
Viburnum_lantana.npy,1430,8.19
Viburnum_opulus.npy,757,2.29
Viburnum_pragense.npy,403,0.97
Viburnum_rhytidophyllum.npy,983,5.36
Vinca_major.npy,527,0.89
Vinca_minor.npy,442,0.82
Vitis_riparia.npy,1871,8.25
Vitis_vinifera.npy,2765,20.48
Weigela_florida.npy,295,0.45
Wisteria_sinensis.npy,793,2.51
Zelkova_serrata.npy,1204,6.46
