image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,71346991,15,254,10.9,17383.0,13
bat-10_binary.npy,71346991,15,497,9.81,49279.0,13
bottle-01_binary.npy,71346991,15,36,1.02,3900.0,13
cattle-10_binary.npy,71346991,15,489,21.99,99925.5,13
cellular_phone-10_binary.npy,71346991,15,137,8.08,18641.0,13
crown-10_binary.npy,71346991,15,156,2.77,6338.0,13
cup-10_binary.npy,71346991,15,208,5.94,37927.5,13
device2-10_binary.npy,71346991,15,535,24.07,75055.0,43
device7-10_binary.npy,71346991,15,791,19.85,92893.0,13
elephant-10_binary.npy,71346991,15,301,9.75,35576.0,13
fly-10_binary.npy,71346991,15,461,7.46,35903.0,13
hat-10_binary.npy,71346991,15,147,4.0,1254.5,13
horse-10_binary.npy,71346991,15,469,8.41,27907.0,13
horseshoe-10_binary.npy,71346991,15,102,0.92,920.5,13
jar-10_binary.npy,71346991,15,483,23.96,69335.0,13
key-10_binary.npy,71346991,15,156,4.49,20379.0,28
lizzard-10_binary.npy,71346991,15,465,9.06,55930.0,13
pencil-10_binary.npy,71346991,15,89,1.59,10821.0,13
personal_car-10_binary.npy,71346991,15,218,7.25,16882.5,13
tree-10_binary.npy,71346991,15,170,2.93,13904.0,13
