image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Bone-10_binary.npy,254806802,20,381,4.02,27570.0,7
Bone-13_binary.npy,254806802,20,298,2.87,17960.0,7
Bone-17_binary.npy,254806802,20,250,3.34,26376.0,7
Bone-18_binary.npy,254806802,20,291,3.15,18814.0,7
Comma-12_binary.npy,254806802,20,157,2.31,66108.0,7
Comma-13_binary.npy,254806802,20,202,2.95,64046.0,7
Comma-14_binary.npy,254806802,20,162,3.1,72108.0,7
Comma-17_binary.npy,254806802,20,191,3.34,69681.0,7
Glas-10_binary.npy,254806802,20,185,2.89,49845.0,7
Glas-11_binary.npy,254806802,20,121,2.19,44642.0,7
Glas-3_binary.npy,254806802,20,159,2.83,54156.0,7
Glas-8_binary.npy,254806802,20,201,2.97,61611.0,7
HCircle-12_binary.npy,254806802,20,142,1.66,45525.0,7
HCircle-16_binary.npy,254806802,20,165,1.87,47314.0,7
HCircle-17_binary.npy,254806802,20,170,1.9,47042.0,7
HCircle-6_binary.npy,254806802,20,162,1.8,41143.0,7
Heart-10_binary.npy,254806802,20,412,4.83,99829.0,7
Heart-16_binary.npy,254806802,20,329,5.26,99876.0,7
Heart-7_binary.npy,254806802,20,397,5.11,113170.0,7
Heart-9_binary.npy,254806802,20,401,4.19,97849.0,7
Misk-17_binary.npy,254806802,20,371,4.33,77937.0,7
Misk-3_binary.npy,254806802,20,353,3.63,93854.0,7
Misk-4_binary.npy,254806802,20,321,3.5,83238.0,7
Misk-7_binary.npy,254806802,20,370,3.88,85696.0,7
apple-10_binary.npy,254806802,20,131,1.69,26707.0,7
apple-15_binary.npy,254806802,20,162,1.78,35974.0,7
apple-18_binary.npy,254806802,20,146,1.73,33352.0,7
apple-8_binary.npy,254806802,20,131,1.43,29767.0,7
bat-14_binary.npy,254806802,20,594,12.43,99456.0,10
bat-18_binary.npy,254806802,20,464,6.38,84689.0,7
bat-1_binary.npy,254806802,20,435,7.37,85594.0,7
bat-3_binary.npy,254806802,20,457,12.72,73783.0,10
beetle-12_binary.npy,254806802,20,252,2.88,9231.0,7
beetle-13_binary.npy,254806802,20,375,2.32,10180.0,7
beetle-16_binary.npy,254806802,20,300,1.99,10359.0,7
beetle-1_binary.npy,254806802,20,594,12.35,54879.0,8
bell-13_binary.npy,254806802,20,136,1.35,24906.0,7
bell-20_binary.npy,254806802,20,147,4.59,24000.0,7
bell-2_binary.npy,254806802,20,33,0.26,1953.0,7
bell-7_binary.npy,254806802,20,79,0.63,8720.0,7
bird-11_binary.npy,254806802,20,272,2.24,23698.0,7
bird-18_binary.npy,254806802,20,181,1.74,16121.0,7
bird-4_binary.npy,254806802,20,399,9.88,86001.0,7
bird-9_binary.npy,254806802,20,256,2.12,24017.0,7
bottle-03_binary.npy,254806802,20,44,1.39,5147.0,7
bottle-04_binary.npy,254806802,20,48,1.56,5376.0,7
bottle-13_binary.npy,254806802,20,41,1.91,4046.0,7
bottle-18_binary.npy,254806802,20,55,1.69,5171.0,7
brick-07_binary.npy,254806802,20,125,1.92,14271.0,7
brick-10_binary.npy,254806802,20,102,1.96,9121.0,7
brick-12_binary.npy,254806802,20,103,1.84,10567.0,7
brick-18_binary.npy,254806802,20,94,1.72,10486.0,7
butterfly-11_binary.npy,254806802,20,570,6.4,44517.0,8
butterfly-12_binary.npy,254806802,20,384,7.06,67204.0,14
butterfly-17_binary.npy,254806802,20,578,7.84,78214.0,7
butterfly-19_binary.npy,254806802,20,263,3.87,50062.0,7
camel-12_binary.npy,254806802,20,255,3.11,28287.0,7
camel-13_binary.npy,254806802,20,280,3.23,42266.0,7
camel-17_binary.npy,254806802,20,341,3.67,30330.0,7
camel-2_binary.npy,254806802,20,329,3.26,32016.0,7
car-06_binary.npy,254806802,20,78,1.59,8651.0,7
