image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Bone-10_binary.npy,6344416,10,381,2.05,27570.0,6
Comma-10_binary.npy,6344416,10,166,1.01,67109.0,6
Glas-10_binary.npy,6344416,10,185,1.06,49845.0,6
HCircle-10_binary.npy,6344416,10,127,0.76,47774.0,6
Heart-10_binary.npy,6344416,10,412,2.36,99829.0,6
Misk-10_binary.npy,6344416,10,368,2.59,88731.0,6
apple-10_binary.npy,6344416,10,131,0.55,26707.0,6
bat-10_binary.npy,6344416,10,389,2.78,50359.0,6
beetle-10_binary.npy,6344416,10,349,2.05,15180.0,6
bell-10_binary.npy,6344416,10,211,1.2,77565.0,6
