image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Bone-10_binary.npy,78552192,20,381,12.84,27570.0,9
Comma-10_binary.npy,78552192,20,166,12.15,67109.0,9
Glas-10_binary.npy,78552192,20,185,11.86,49845.0,9
HCircle-10_binary.npy,78552192,20,127,8.96,47774.0,9
Heart-10_binary.npy,78552192,20,412,26.64,99829.0,9
Misk-10_binary.npy,78552192,20,368,22.04,88731.0,9
apple-10_binary.npy,78552192,20,131,6.17,26707.0,9
bat-10_binary.npy,78552192,20,389,19.45,50359.0,9
beetle-10_binary.npy,78552192,20,349,9.75,15180.0,9
bell-10_binary.npy,78552192,20,211,17.32,77565.0,9
