image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
Bone-10_binary.npy,18455575,100,381,31.63,27570.0,9
Comma-10_binary.npy,18455575,100,166,16.66,67109.0,9
Glas-10_binary.npy,18455575,100,185,19.33,49845.0,9
HCircle-10_binary.npy,18455575,100,127,11.83,47774.0,9
Heart-10_binary.npy,18455575,100,412,39.94,99829.0,9
Misk-10_binary.npy,18455575,100,368,35.69,88731.0,9
apple-10_binary.npy,18455575,100,131,9.85,26707.0,9
bat-10_binary.npy,18455575,100,389,47.66,50359.0,9
beetle-10_binary.npy,18455575,100,346,46.6,15210.0,16
bell-10_binary.npy,18455575,100,211,22.15,77565.0,9
