image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,96595912,15,224,10.81,46804.0,95
bat-10_binary.npy,96595912,15,660,15.58,47649.0,39
bottle-01_binary.npy,96595912,15,51,3.63,3750.0,53
cattle-10_binary.npy,96595912,15,765,13.71,109341.0,29
cellular_phone-10_binary.npy,96595912,15,113,9.32,47591.0,82
crown-10_binary.npy,96595912,15,152,4.06,7314.0,61
cup-10_binary.npy,96595912,15,371,6.27,38912.0,32
device2-10_binary.npy,96595912,15,905,11.97,71355.0,22
device7-10_binary.npy,96595912,15,1617,20.49,84633.0,19
elephant-10_binary.npy,96595912,15,365,27.68,39166.0,150
fly-10_binary.npy,96595912,15,611,19.71,34421.0,70
hat-10_binary.npy,96595912,15,103,2.96,11707.0,65
horse-10_binary.npy,96595912,15,909,6.21,23507.0,15
horseshoe-10_binary.npy,96595912,15,61,1.04,1611.0,37
jar-10_binary.npy,96595912,15,564,14.91,95120.0,41
key-10_binary.npy,96595912,15,174,8.31,20199.0,79
lizzard-10_binary.npy,96595912,15,812,13.15,52460.0,34
pencil-10_binary.npy,96595912,15,100,9.99,10711.0,125
personal_car-10_binary.npy,96595912,15,249,7.22,33554.0,54
tree-10_binary.npy,96595912,15,173,13.55,13895.0,150
