image_name,rectangle_count,execution_time_sec
guitar-12_binary.npy,270,0.38
guitar-17_binary.npy,477,1.02
guitar-8_binary.npy,314,0.54
hammer-11_binary.npy,40,0.05
hammer-12_binary.npy,40,0.05
hammer-17_binary.npy,45,0.05
hammer-9_binary.npy,38,0.05
hat-12_binary.npy,56,0.02
hat-17_binary.npy,114,0.07
hat-1_binary.npy,104,0.06
hat-6_binary.npy,45,0.01
horse-14_binary.npy,1409,15.12
horse-16_binary.npy,1151,11.89
horse-18_binary.npy,503,2.48
horse-5_binary.npy,483,0.87
horseshoe-17_binary.npy,122,0.05
horseshoe-5_binary.npy,139,0.1
horseshoe-8_binary.npy,63,0.01
horseshoe-9_binary.npy,121,0.05
jar-13_binary.npy,392,0.77
jar-16_binary.npy,510,0.84
jar-3_binary.npy,353,0.71
jar-5_binary.npy,252,0.43
key-13_binary.npy,307,0.52
key-20_binary.npy,223,0.28
key-3_binary.npy,154,0.22
key-8_binary.npy,215,0.26
lizzard-11_binary.npy,601,1.6
lizzard-13_binary.npy,500,2.58
lizzard-3_binary.npy,448,0.85
lizzard-4_binary.npy,448,0.85
lmfish-11_binary.npy,506,1.43
lmfish-13_binary.npy,198,0.23
lmfish-1_binary.npy,611,2.17
lmfish-2_binary.npy,592,3.67
octopus-16_binary.npy,615,1.4
octopus-17_binary.npy,465,0.94
octopus-4_binary.npy,442,0.73
octopus-8_binary.npy,370,0.56
pencil-14_binary.npy,54,0.1
pencil-15_binary.npy,172,0.49
pencil-18_binary.npy,231,0.66
pencil-3_binary.npy,111,0.14
personal_car-12_binary.npy,236,0.3
personal_car-17_binary.npy,279,0.32
personal_car-4_binary.npy,173,0.19
personal_car-9_binary.npy,236,0.25
pocket-10_binary.npy,159,0.09
pocket-11_binary.npy,1594,8.61
pocket-13_binary.npy,281,0.23
pocket-7_binary.npy,213,0.16
rat-03_binary.npy,266,0.71
rat-06_binary.npy,263,0.68
rat-08_binary.npy,260,0.68
rat-14_binary.npy,274,0.8
ray-16_binary.npy,539,0.84
ray-2_binary.npy,411,0.92
ray-5_binary.npy,177,0.29
ray-9_binary.npy,599,1.51
sea_snake-10_binary.npy,189,0.26
sea_snake-11_binary.npy,505,1.71
sea_snake-15_binary.npy,382,1.85
sea_snake-2_binary.npy,411,1.14
shapedata_binary.npy,774,2.12
shoe-18_binary.npy,224,0.24
shoe-19_binary.npy,256,0.31
shoe-3_binary.npy,291,0.38
shoe-4_binary.npy,210,0.21
spoon-14_binary.npy,137,0.14
spoon-16_binary.npy,335,0.49
spoon-5_binary.npy,270,0.48
spoon-7_binary.npy,271,0.47
spring-11_binary.npy,321,0.88
spring-16_binary.npy,353,0.87
spring-19_binary.npy,586,2.95
spring-7_binary.npy,631,2.76
stef-02_binary.npy,187,0.74
stef-11_binary.npy,124,0.58
stef-16_binary.npy,76,0.29
stef-19_binary.npy,111,0.45
teddy-02_binary.npy,252,0.28
teddy-06_binary.npy,261,0.28
