image_name,generation,best_rectangle_count,fitness
Bone-10_binary.npy,0,381,27570.0
Bone-10_binary.npy,1,381,27570.0
Bone-10_binary.npy,2,381,27570.0
Bone-10_binary.npy,3,381,27570.0
Bone-10_binary.npy,4,381,27570.0
Bone-10_binary.npy,5,381,27570.0
Bone-10_binary.npy,6,381,27570.0
Bone-10_binary.npy,7,381,27570.0
Bone-10_binary.npy,8,381,27570.0
Bone-10_binary.npy,9,381,27570.0
Bone-10_binary.npy,10,381,27570.0
Bone-10_binary.npy,11,381,27570.0
Bone-10_binary.npy,12,381,27570.0
Comma-10_binary.npy,0,166,67109.0
Comma-10_binary.npy,1,166,67109.0
Comma-10_binary.npy,2,166,67109.0
Comma-10_binary.npy,3,166,67109.0
Comma-10_binary.npy,4,166,67109.0
Comma-10_binary.npy,5,166,67109.0
Comma-10_binary.npy,6,166,67109.0
Comma-10_binary.npy,7,166,67109.0
Comma-10_binary.npy,8,166,67109.0
Comma-10_binary.npy,9,166,67109.0
Comma-10_binary.npy,10,166,67109.0
Comma-10_binary.npy,11,166,67109.0
Comma-10_binary.npy,12,166,67109.0
Glas-10_binary.npy,0,185,49845.0
Glas-10_binary.npy,1,185,49845.0
Glas-10_binary.npy,2,185,49845.0
Glas-10_binary.npy,3,185,49845.0
Glas-10_binary.npy,4,185,49845.0
Glas-10_binary.npy,5,185,49845.0
Glas-10_binary.npy,6,185,49845.0
Glas-10_binary.npy,7,185,49845.0
Glas-10_binary.npy,8,185,49845.0
Glas-10_binary.npy,9,185,49845.0
Glas-10_binary.npy,10,185,49845.0
Glas-10_binary.npy,11,185,49845.0
Glas-10_binary.npy,12,185,49845.0
HCircle-10_binary.npy,0,127,47774.0
HCircle-10_binary.npy,1,127,47774.0
HCircle-10_binary.npy,2,127,47774.0
HCircle-10_binary.npy,3,127,47774.0
HCircle-10_binary.npy,4,127,47774.0
HCircle-10_binary.npy,5,127,47774.0
HCircle-10_binary.npy,6,127,47774.0
HCircle-10_binary.npy,7,127,47774.0
HCircle-10_binary.npy,8,127,47774.0
HCircle-10_binary.npy,9,127,47774.0
HCircle-10_binary.npy,10,127,47774.0
HCircle-10_binary.npy,11,127,47774.0
HCircle-10_binary.npy,12,127,47774.0
Heart-10_binary.npy,0,412,99829.0
Heart-10_binary.npy,1,412,99829.0
Heart-10_binary.npy,2,412,99829.0
Heart-10_binary.npy,3,412,99829.0
Heart-10_binary.npy,4,412,99829.0
Heart-10_binary.npy,5,412,99829.0
Heart-10_binary.npy,6,412,99829.0
Heart-10_binary.npy,7,412,99829.0
Heart-10_binary.npy,8,412,99829.0
Heart-10_binary.npy,9,412,99829.0
Heart-10_binary.npy,10,412,99829.0
Heart-10_binary.npy,11,412,99829.0
Heart-10_binary.npy,12,412,99829.0
Misk-10_binary.npy,0,368,88731.0
Misk-10_binary.npy,1,368,88731.0
Misk-10_binary.npy,2,368,88731.0
Misk-10_binary.npy,3,368,88731.0
Misk-10_binary.npy,4,368,88731.0
Misk-10_binary.npy,5,368,88731.0
Misk-10_binary.npy,6,368,88731.0
Misk-10_binary.npy,7,368,88731.0
Misk-10_binary.npy,8,368,88731.0
Misk-10_binary.npy,9,368,88731.0
Misk-10_binary.npy,10,368,88731.0
Misk-10_binary.npy,11,368,88731.0
Misk-10_binary.npy,12,368,88731.0
apple-10_binary.npy,0,131,26707.0
apple-10_binary.npy,1,131,26707.0
apple-10_binary.npy,2,131,26707.0
apple-10_binary.npy,3,131,26707.0
apple-10_binary.npy,4,131,26707.0
apple-10_binary.npy,5,131,26707.0
apple-10_binary.npy,6,131,26707.0
apple-10_binary.npy,7,131,26707.0
apple-10_binary.npy,8,131,26707.0
apple-10_binary.npy,9,131,26707.0
apple-10_binary.npy,10,131,26707.0
apple-10_binary.npy,11,131,26707.0
apple-10_binary.npy,12,131,26707.0
bat-10_binary.npy,0,389,50359.0
bat-10_binary.npy,1,389,50359.0
bat-10_binary.npy,2,389,50359.0
bat-10_binary.npy,3,389,50359.0
bat-10_binary.npy,4,389,50359.0
bat-10_binary.npy,5,389,50359.0
bat-10_binary.npy,6,389,50359.0
bat-10_binary.npy,7,389,50359.0
bat-10_binary.npy,8,389,50359.0
bat-10_binary.npy,9,389,50359.0
bat-10_binary.npy,10,389,50359.0
bat-10_binary.npy,11,389,50359.0
bat-10_binary.npy,12,389,50359.0
beetle-10_binary.npy,0,349,15180.0
beetle-10_binary.npy,1,349,15180.0
beetle-10_binary.npy,2,349,15180.0
beetle-10_binary.npy,3,349,15180.0
beetle-10_binary.npy,4,349,15180.0
beetle-10_binary.npy,5,349,15180.0
beetle-10_binary.npy,6,349,15180.0
beetle-10_binary.npy,7,349,15180.0
beetle-10_binary.npy,8,349,15180.0
beetle-10_binary.npy,9,349,15180.0
beetle-10_binary.npy,10,349,15180.0
beetle-10_binary.npy,11,348,15190.0
beetle-10_binary.npy,12,348,15190.0
beetle-10_binary.npy,13,348,15190.0
beetle-10_binary.npy,14,348,15190.0
beetle-10_binary.npy,15,348,15190.0
beetle-10_binary.npy,16,348,15190.0
beetle-10_binary.npy,17,348,15190.0
beetle-10_binary.npy,18,348,15190.0
beetle-10_binary.npy,19,348,15190.0
beetle-10_binary.npy,20,348,15190.0
beetle-10_binary.npy,21,348,15190.0
beetle-10_binary.npy,22,348,15190.0
beetle-10_binary.npy,23,348,15190.0
bell-10_binary.npy,0,211,77565.0
bell-10_binary.npy,1,211,77565.0
bell-10_binary.npy,2,211,77565.0
bell-10_binary.npy,3,211,77565.0
bell-10_binary.npy,4,211,77565.0
bell-10_binary.npy,5,211,77565.0
bell-10_binary.npy,6,211,77565.0
bell-10_binary.npy,7,211,77565.0
bell-10_binary.npy,8,211,77565.0
bell-10_binary.npy,9,211,77565.0
bell-10_binary.npy,10,211,77565.0
bell-10_binary.npy,11,211,77565.0
bell-10_binary.npy,12,211,77565.0
