image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,64337002,15,127,5.82,47774.0,31
bat-10_binary.npy,64337002,15,389,20.02,50359.0,33
bottle-01_binary.npy,64337002,15,36,3.28,3900.0,21
cattle-10_binary.npy,64337002,15,439,28.14,112601.0,55
cellular_phone-10_binary.npy,64337002,15,64,7.78,48081.0,35
crown-10_binary.npy,64337002,15,102,3.51,7814.0,33
cup-10_binary.npy,64337002,15,171,9.76,40912.0,41
device2-10_binary.npy,64337002,15,538,25.57,75025.0,50
device7-10_binary.npy,64337002,15,764,43.78,93163.0,47
elephant-10_binary.npy,64337002,15,257,11.88,40246.0,39
fly-10_binary.npy,64337002,15,408,15.89,36451.0,48
hat-10_binary.npy,64337002,15,50,2.4,12237.0,31
horse-10_binary.npy,64337002,15,469,17.96,27907.0,34
horseshoe-10_binary.npy,64337002,15,44,0.93,1781.0,28
jar-10_binary.npy,64337002,15,290,19.01,97860.0,37
key-10_binary.npy,64337002,15,136,7.21,20579.0,22
lizzard-10_binary.npy,64337002,15,426,17.82,56320.0,39
pencil-10_binary.npy,64337002,15,58,4.59,11131.0,13
personal_car-10_binary.npy,64337002,15,152,6.33,34524.0,25
tree-10_binary.npy,64337002,15,114,3.69,14485.0,27
